id,imdb_id,status,adult,video,title,original_title,original_language,overview,tagline,keywords,watch_providers,genres,production_companies,production_countries,spoken_languages,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,belongs_to_collection,overview_en
853,tt0215750,Released,False,False,Círculo de Fogo,Enemy at the Gates,en,"Vasily Zaitsev é um jovem atirador russo que, convencido por um companheiro político, torna-se o ícone da propaganda russa em plena 2ª Guerra Mundial. A fama de Vasily o torna uma lenda viva para o exército russo e desperta também a atenção do exército nazista, que envia seu melhor atirador de elite com o objetivo de matar aquele que se tornou a esperança de toda a Rússia.",Uma única bala pode mudar a história.,"sniper, hero, winter, world war ii, stalingrad, based on true story, nazi officer, battle, bombing, death, 1940s, soldiers, war, earnest",,"Guerra, História","Paramount Pictures, Mandalay Pictures, KC Medien, Reperage, DOS, MP Film Management, Little Bird, Lions Gate Films, Swanford Films","United States of America, France, Germany, Ireland, United Kingdom","Deutsch, English, Pусский",68000000,96976270,131,5.7403,7.414,3965,2001-02-28,,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.
575,tt0250258,Released,False,False,A Experiência,Das Experiment,de,"Baseado no Experimento de Aprisionamento de Stanford Uma equipe de cientistas arregimenta 20 presos para uma experiência psicológica em troca de um prêmio em dinheiro. Os prisioneiros são divididos em dois grupos: oito deles fazem o papel de guardas e os outros 12, de internos. As cobaias são isoladas numa área da penitenciária onde certas regras devem ser obedecidas e mantidas pelos guardas. No início, a camaradagem reina no ambiente, mas a violência não tarda a explodir.",,"prison, journalist, rape, prisoner, experiment, based on novel or book, authority, prison cell, blackbox, scientific study, aggression, test person, imprisonment, manipulation, torture, humiliation, angry, absurd, dramatic, critical, antagonistic, audacious, awestruck, baffled, defiant, demeaning, earnest",,"Drama, Thriller","Fanes Film, Typhoon Film, Senator Film, Seven Pictures",Germany,Deutsch,0,13782896,120,2.7695,7.414,1190,2001-03-08,,20 volunteers agree to take part in a seemingly well-paid experiment advertised by the university. It is supposed to be about aggressive behavior in an artificial prison situation. A journalist senses a story behind the ad and smuggles himself in among the test subjects. They are randomly divided into prisoners and guards. What seems like a game at the beginning soon turns into bloody seriousness.
340666,tt4550098,Released,False,False,Animais Noturnos,Nocturnal Animals,en,"Um escritor pede a sua ex-mulher para ler o manuscrito de seu novo romance, uma história sobre um homem de família cuja vida dá uma guinada sombria.","Quando você ama alguém, não deve por tudo a perder.","based on novel or book, cheating, parent child relationship, hostage, insomnia, flashback, revenge, murder, cancer, writer, overbearing mother, art, novelist, ex-husband ex-wife relationship, carjacking, story within the story, sexual assault, abortion, art exhibition, ambiguity, ambiguous, ambivalent","Amazon Prime Video, Amazon Prime Video with Ads","Drama, Thriller","Fade To Black, Artina Films, Focus Features, Perfect World Pictures","United States of America, China, United Kingdom",English,22500000,29300000,116,3.8997,7.412,8208,2016-11-04,,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent."
5723,tt0907657,Released,False,False,Apenas Uma Vez,Once,en,"Um músico de rua conhece uma jovem que também se interessa por música e os dois, aos poucos, começam a construir uma forte ligação.",Quantas vezes você encontra a pessoa certa?,"rock 'n' roll, lovesickness, love of one's life, composer, pop, music instrument, lovers, dublin, ireland, recording studio, pianist, ireland, music store, street musician, songwriting, busker, recording session, street singer, busking, irish","Filmelier Plus Amazon Channel, Lionsgate+ Amazon Channels","Drama, Música, Romance","Samson Films, Summit Entertainment, RTÉ, Fís Éireann/Screen Ireland","Ireland, United States of America","Český, English",160000,20710513,85,3.3953,7.4,1433,2007-03-23,,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love."
1653,tt0318462,Released,False,False,Diários de Motocicleta,Diarios de motocicleta,es,"Che Guevara (Gael García Bernal) era um jovem estudante de Medicina que, em 1952, decide viajar pela América do Sul com seu amigo Alberto Granado (Rodrigo de la Serna). A viagem é realizada em uma moto, que acaba quebrando após 8 meses. Eles passam a seguir viagem através de caronas e caminhadas, conhecendo novos lugares e pessoas. Em Machu Pichu a dupla conhece uma colônia de leprosos e questiona a validade do progresso econômico da região, que privilegia apenas uma pequena parte da população.",,"based on novel or book, peru, revolution, asthma, che guevara, cuban revolution, chile, argentina, motorcycle, guajira peninsula, leper colony, biochemist, road movie, amused",,Drama,"Film4 Productions, South Fork Pictures, Tu Vas Voir, BD Cine","Argentina, France, United Kingdom, United States of America",", Español",0,57663224,126,2.647,7.413,1406,2004-02-06,,"Based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he and best friend Alberto Granado had while crossing South America by motorcycle in the early 1950s."
1391,tt0245574,Released,False,False,E Sua Mãe Também,Y tu mamá también,es,"Tenoch e Julio são dois adolescentes de 17 anos que são controlados pelos seus hormônios e desejam se tornar adultos rapidamente. Em uma tarde festiva eles encontram Luisa, uma garota espanhola 11 anos mais velha que eles e que é casada com o primo de Tenoch. Eles a convidam para uma viagem à praia de Boca del Cielo, convite este inicialmente recusado e posteriormente aceito, após Luisa receber uma desagradável notícia. Porém, tanto Julio quanto Tenoch não conhecem o caminho até a praia e nem mesmo se ela realmente existe, fazendo com que os três se aventurem em uma viagem onde inocência, sexualidade e amizade irão colidir.",A vida tem suas maneiras de ensinar,"friendship, adolescence, beach, mexico, group sex, male friendship, road trip, coming of age, travel, human relationship, new mexican cinema, self reflection, self-reflexive, roadtrip, sexual discovery, melodrama, amused","Netflix, Netflix Standard with Ads","Drama, Romance","Bésame Mucho Pictures, Anhelo Productions",Mexico,Español,5000000,33600000,105,8.0653,7.4,1703,2001-06-08,,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other."
502897,tt7342838,Released,False,False,Verão,Лето,ru,"Na década de 80, o rock underground chegava na União Soviética. Sob a influência de artistas internacionais, como Led Zeppelin e David Bowie. Embalado por clássicos, o jovem Viktor Tsoi ganha fama internacional e torna-se o primeiro grande representante russo do gênero. Além da música, ele fica conhecido por várias polêmicas, entre elas, uma envolvendo um triângulo amoroso entre o músico, seu mentor musical Mike e a sua esposa.",,"love triangle, soviet union, st. petersburg, russia, rock music, summer, rock band, threesome, perestroika, koryo-saram, russian music",Reserva Imovision Amazon Channel,"Música, Drama","Hype Film, KinoVista, Charades, Bac Films, CNC","France, Russia",Pусский,150000,0,126,2.0692,7.4,336,2018-06-07,,"Leningrad, one summer in the early eighties. Smuggling LPs by Lou Reed and David Bowie, the underground rock scene is boiling ahead of the Perestroika. Mike and his beautiful wife Natasha meet with young Viktor Tsoi. Together with friends, they will change the destiny of rock’n’roll in the Soviet Union."
340666,tt4550098,Released,False,False,Animais Noturnos,Nocturnal Animals,en,"Um escritor pede a sua ex-mulher para ler o manuscrito de seu novo romance, uma história sobre um homem de família cuja vida dá uma guinada sombria.","Quando você ama alguém, não deve por tudo a perder.","based on novel or book, cheating, parent child relationship, hostage, insomnia, flashback, revenge, murder, cancer, writer, overbearing mother, art, novelist, ex-husband ex-wife relationship, carjacking, story within the story, sexual assault, abortion, art exhibition, ambiguity, ambiguous, ambivalent","Amazon Prime Video, Amazon Prime Video with Ads","Drama, Thriller","Fade To Black, Artina Films, Focus Features, Perfect World Pictures","United States of America, China, United Kingdom",English,22500000,29300000,116,3.8997,7.412,8208,2016-11-04,,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent."
190859,tt2179136,Released,False,False,Sniper Americano,American Sniper,en,"Chris Kyle é um atirador de elite das forças especiais da marinha dos Estados Unidos. Durante a Guerra do Iraque, sua missão é proteger seus companheiros e seu dever faz dele um dos maiores atiradores da história norte-americana. Sua precisão salva inúmeras vidas, mas também o torna um alvo preferencial. Quando Kyle finalmente volta para casa, ele descobre que não tem como deixar a guerra para trás.",O atirador mais letal na história dos Estados Unidos.,"sniper, based on novel or book, affectation, grave, biography, iraq, based on true story, u.s. navy seal, iraq war, u.s. soldier, u.s. marine, mourning, 9/11, hard, meditative, shocking, vexed, somber, pack, guns, inspirational, provocative, dramatic, suspenseful, tense, sentimental, appreciative, disheartening, modest, powerful, tragic","HBO Max, HBO Max Amazon Channel","Guerra, Ação","Warner Bros. Pictures, Village Roadshow Pictures, RatPac Entertainment, Mad Chance, 22nd & Indiana Pictures, Malpaso Productions",United States of America,English,58800000,542300000,132,9.1262,7.412,13513,2014-12-25,,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind."
7294,tt0311519,Released,False,False,O Homem sem Passado,Mies vailla menneisyyttä,fi,"Ao chegar em Helsinque, um homem sem nome é espancado por bandidos, recuperando-se milagrosamente para logo descobrir que perdeu completamente sua memória. De volta às ruas, ele tenta começar do zero, fazendo amizade com um cão mal-humorado e se apaixonando por um voluntário do Exército de Salvação.",,"helsinki, finland, amnesia, trailer park","MUBI, MUBI Amazon Channel","Comédia, Drama, Romance","Sputnik, YLE, Pyramide Productions, Pandora Film, ZDF/Arte, Network Movie, ARTE France Cinéma, Bavaria Film","Finland, France, Germany",suomi,0,921,97,1.0788,7.412,427,2002-03-01,,"Arriving in Helsinki, a nameless man is beaten within an inch of his life by thugs, miraculously recovering only to find that he has completely lost his memory. Back on the streets, he attempts to begin again from zero, befriending a moody dog and becoming besotted with a Salvation Army volunteer."
840326,tt14846026,Released,False,False,Sisu: Uma História de Determinação,Sisu,fi,"Nas profundezas do deserto da Lapônia, Aatami Korpi está em busca de ouro. De vez em quando, o sobrevoo de bombardeiros e os sons distantes da guerra podem ser ouvidos na noite de outono. Finalmente, o trabalho árduo é recompensado e o pó de ouro na panela se transforma em pedaços de ouro, e Aatami sai para levar seu tesouro de ouro para a cidade mais próxima. Depois que ele se depara com a patrulha nazista liderada pelo SS Obersturmführer Bruno Helldorf, começa uma perseguição de tirar o fôlego e faminta por ouro através do deserto destruído e minado da Lapônia.",A vingança é de ouro.,"world war ii, lapland, nordic mythology, soldier, aggressive, finnish mythology, bloody, absurd, violence, hilarious, audacious, familiar, tragic, lapland war","Amazon Prime Video, Amazon Prime Video with Ads","Ação, Guerra, Thriller","Subzero Film Entertainment, Good Chaos, Stage 6 Films","Finland, United Kingdom, United States of America","English, suomi",6600000,14281199,91,10.4756,7.411,2726,2022-09-09,Sisu Collection,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him."
645886,tt11233960,Released,False,False,Imperdoável,The Unforgivable,en,"Após cumprir pena por um crime violento, Ruth volta ao convívio na sociedade, que se recusa a perdoar seu passado. Discriminada no lugar que já chamou de lar, sua única esperança é encontrar a irmã, que ela havia sido forçada a deixar para trás.",Ninguém escapa do passado.,"redemption, incredulous","Netflix, Netflix Standard with Ads","Drama, Crime","GK Films, Fortis Films, Construction Film, Red Production Company","Germany, United Kingdom, United States of America",English,0,0,113,6.1668,7.411,1996,2021-11-24,,A woman is released from prison after serving a sentence for a violent crime and re-enters a society that refuses to forgive her past.
364433,tt3775086,Released,False,False,Meu Nome é Jeeg Robot,Lo chiamavano Jeeg Robot,it,"Enzo Ceccoti (Claudio Santamaria) entra em contato com uma substância radioativa e ganha poderes, se tornando praticamente invencível. Ele considera usar suas habilidades para o mal, mas muda de ideia quando encontra Alessia (Ilenia Pastorelli), uma garota que tem certeza de que ele é Jeeg Robot, o super herói de um desenho animado japonês.",,"rome, italy, anti hero, camorra, criminal underworld, superhero spoof, terrorist plot, terrorist bombing, masked superhero, township superhero, small time crook, eaten by animal, burned face, mentally handicapped, radioactive waste",Diamond Films Amazon Channel,"Drama, Ação, Ficção científica","Goon Films, RAI Cinema, MiC, Regione Lazio",Italy,Italiano,1900000,5713331,112,2.9406,7.411,2573,2016-02-25,,"Exposed to radioactive waste, small-time crook Enzo gains super-strength. A misanthropic, introverted brute, he uses his powers for personal gain until he meets Alessia, a mentally ill girl who believes Enzo is the hero from her favorite anime, Steel Jeeg."
76589,tt2027128,Released,False,False,Liga da Justiça: A Legião do Mal,Justice League: Doom,en,"A Liga da Justiça enfrenta a maior ameaça de sua história quando um bando de supervilões descobre ""planos de emergência"" do Cavaleiro das Trevas para deter qualquer membro rebelde da Liga da Justiça para descobrir os pontos fracos secretos de cada um dos super-heróis. Chegou a hora de batalhar pela sobrevivência, quando os planos de emergência são colocados em prática contra todos os membros da Liga da Justiça!",O fim da justiça.,"based on comic, super power, superhero team, woman director, loss of confidence","HBO Max, HBO Max Amazon Channel","Ação, Animação, Ficção científica, Fantasia","Warner Bros. Animation, Warner Premiere, DC",United States of America,"Español, English",0,0,77,2.7196,7.4,924,2012-02-28,,"An adaptation of Mark Waid's ""Tower of Babel"" story from the JLA comic. Vandal Savage steals confidential files Batman has compiled on the members of the Justice League, and learns all their weaknesses."
24182,tt0105097,Released,False,False,Parente é Serpente,Parenti serpenti,it,"A ceia de Natal está pronta. A família Colapietro irradia paz e tranquilidade. A casa paterna se enche de risos, gritinhos de crianças, muitas lembranças em comum, muitos segredinhos, histórias picantes e fofocas para trocar. Antecipando as delícias da mesa, todos esperam o momento de começar a mais esperada comemoração do ano. Então, a matriarca da família anuncia que ela e o marido estão muito velhos para continuarem vivendo sozinhos e decidiram ir morar com um de seus filhos ou filhas. É claro que ninguém quer ficar com os velhos, e a festa ameaça virar uma autêntica batalha entre irmãos, todos ansiosos para se livrarem da incômoda responsabilidade.",,"family, capodanno, sulmona, avós, ceia, velhice, christmas",,Comédia,Clemi Cinematografica,Italy,Italiano,0,0,105,0.4406,7.411,372,1992-03-26,,"During the annual Christmas gathering at the family home, the parents surprise their children by announcing their decision to move in with one of them and pass on the house."
5123,tt0426931,Released,False,False,O Som do Coração,August Rush,en,"August Rush (Freddie Highmore) é resultado do encontro casual entre um guitarrista e uma violoncelista. Crescido em orfanato e dotado de um dom musical impressionante, ele se apresenta nas ruas de Nova York ao lado do divertido Wizard (Robin Williams). Contando apenas com seu talento musical, August decide usá-lo para tentar reencontrar seus pais.",Uma viagem fantástica à velocidade do som,"new york city, love of one's life, guitar, composer, loss of loved one, love at first sight, orphanage, lie, forbidden love, child prodigy, motherly love, woman director, rhapsody",,"Família, Drama, Música","Warner Bros. Pictures, Odyssey Entertainment, Southpaw Entertainment, CJ Entertainment","United States of America, United Kingdom, South Korea",English,25000000,66122026,114,4.1597,7.411,2808,2007-11-21,,"Lyla and Louis, a singer and a musician, fall in love, but are soon compelled to separate. Lyla is forced to give up her newborn but unknown to her, he grows up to become a musical genius."
516486,tt6048922,Released,False,False,Greyhound - Na Mira do Inimigo,Greyhound,en,O Capitão Ernest Krause lidera uma frota de 37 navios pelo Atlântico para entregar soldados e mantimentos indispensáveis às forças aliadas.,,"submarine, allies, atlantic ocean, world war ii, based on true story, biting, convoy, battleship, naval warfare, naval battleship, tense, barco, segunda guerra mundial, navio, submarino","Apple TV, Apple TV Amazon Channel","Guerra, Ação, Drama","Playtone, Bron Studios, FilmNation Entertainment, Sycamore Pictures, Zhengfu Pictures, Sony Pictures, Stage 6 Films","Canada, China, United States of America",English,50300000,0,92,8.3389,7.41,3237,2020-07-09,,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the ""Black Pit"" to the front lines of WWII. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war."
51828,tt1563738,Released,False,False,Um Dia,One Day,en,"Emma Morley e Dexter Mayhew sentem uma conexão especial desde o dia em que se conheceram. Apesar de seguirem rumos diferentes, eles acabam se reencontrando todos os anos no dia 15 de julho.",Vinte anos. Duas pessoas...,"based on novel or book, comedian, love, author, writer, divorce, friends in love, woman director, missed opportunity","Amazon Prime Video, Telecine Amazon Channel, Amazon Prime Video with Ads","Drama, Romance","Focus Features, Random House Films, Film4 Productions, Color Force, Universal Pictures","United Kingdom, United States of America",English,15000000,59400000,107,4.4962,7.4,4483,2011-03-02,,"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together."
46326,tt0030643,Released,False,False,Cais das Sombras,Le quai des brumes,fr,"Um desertor do exército colonial se apaixona por uma jovem, mas uma tragédia pode separá-los.",,"france, harbor",,"Romance, Drama, Crime",Ciné-Alliance,France,Français,0,0,93,1.5828,7.41,304,1938-05-17,,"Down a foggy, desolate road to the port city of Le Havre travels Jean, an army deserter looking for another chance to make good on life. Fate, however, has a different plan for him, as acts of both revenge and kindness render him front-page news."
877,tt0023427,Released,False,False,Scarface: A Vergonha de uma Nação,Scarface,en,"Tony ""Scarface"" Camonte trabalha para Johnny Lovo, um ambicioso gangster que deseja criar um império do crime em Chicago. Nesta guerra pelo comando, o chefe da quadrilha rival fora assassinado por Tony e a polícia suspeita que Lovo o tenha pago para tal feito. Tony logo ganha respeito na quadrilha pelo feito e espera pacientemente pelo momento exato de liquidar com seu chefe e assumir o comando do bando. No comando, Tony ganha dinheiro como jamais sonhou e passa viver tranqüilo e luxuosamente. Mas sua tranquilidade duraria pouco tempo, pois sua irmã, Cesca Camonte, envolve-se com Guino Rinaldo, seu ""braço direito"", obrigando-o a tomar medidas drásticas.",A ascensão e queda de um mafioso sedento de poder.,"chicago, illinois, sibling relationship, based on novel or book, police, prohibition era, alcohol, gangster, gang war, beer, ambition, film noir, murder, mobster, black and white, pre-code, audacious","Looke, Globoplay, Belas Artes à La Carte","Crime, Ação, Drama","The Caddo Company, United Artists",United States of America,"Italiano, English",800000,600000,93,2.8237,7.41,675,1932-04-09,,"In 1920s Chicago, Italian immigrant and notorious thug, Antonio 'Tony' Camonte, aka Scarface, shoots his way to the top of the mobs while trying to protect his sister from the criminal life."
376290,tt4540710,Released,False,False,Armas na Mesa,Miss Sloane,en,"Elizabeth Sloane, uma brilhante e ambiciosa lobista, expõe os grupos de pressão de Washington nos debates sobre o controle de venda de armas nos EUA. Abordada para liderar a campanha, para a hercúlea tarefa de obter nova legislação com regras mais rígidas de inspeção, enfrenta o formidável e poderoso lobby das armas e os seus adversários políticos. Impulsionada pelo seu desejo de vencer a qualquer custo, coloca em risco a sua família e a sua própria carreira.",Seja imprevisível.,"strong woman, politics, gun, empowerment, hearing, career woman, senator, female protagonist, female empowerment, determination, ethics, lobbyist, gun control, intense","Amazon Prime Video, Amazon Prime Video with Ads","Thriller, Drama, Crime","FilmNation Entertainment, Transfilm, Archery Pictures, Ciné+, France 2 Cinéma, Canal+, France Télévisions Distribution","France, United States of America",English,13000000,9101546,132,3.9555,7.409,1945,2016-11-25,,An ambitious lobbyist faces off against the powerful gun lobby in an attempt to pass gun control legislation.
4032,tt0102492,Released,False,False,Meu Primeiro Amor,My Girl,en,"Vada Sultenfuss, uma garota de 11 anos, é obcecada com a morte, pois sua mãe morreu quando a garota nasceu e seu pai, Harry Sultenfuss, é um agente funerário que não lhe dá muita atenção. Vada é apaixonada por Jake Bixler, seu professor de inglês, e é muito amiga de Thomas J. Sennett, um garoto que é alérgico a tudo. Quando Harry contrata Shelly DeVoto, uma maquiadora, para os funerais e se apaixona por ela, Vada se sente rejeitada e quer fazer qualquer coisa para separá-los.","Quando seu pai é um agente funerário, sua mãe está no céu e sua avó tem um parafuso solto ... é bom ter um amigo que entende você. Mesmo que ele seja um menino.","friendship, 1970s, beehive, remarriage, neighbor, death, writing workshop, makeup artist, camper, cosmetologist, death in childbirth, tuba, funeral parlor, childhood crush, father daughter relationship, comforting",,"Comédia, Drama","Columbia Pictures, Imagine Entertainment",United States of America,English,17000000,59490000,102,7.231,7.409,2258,1991-11-27,Meu Primeiro Amor: Coleção,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse..."
794,tt0075005,Released,False,False,A Profecia,The Omen,en,"O embaixador americano e a esposa querem muito ter filhos. Quando ela dá à luz um bebê morto e um padre sugere que adotem um recém-nascido saudável e órfão, ele aceita sem contar à mulher. O que ele não sabe é que o bebê é o anticristo.","É o maior mistério de todos, porque nenhum ser humano jamais o resolverá.","ambassador, prophecy, monk, photography, nanny, paranormal phenomena, rottweiler, devil's son, revelation, satan, anti-christ, decapitation, priest, conspiracy, religion, cowardliness, devil, baboon, archaeologist, awestruck, cemitério, 666, religião, padre, profecia","Looke, Looke Amazon Channel","Terror, Thriller","Mace Neufeld Productions, 20th Century Fox, Harvey Bernhard Productions","United States of America, United Kingdom",English,2800000,60922980,111,5.9633,7.409,2348,1976-06-25,A Profecia: Coleção,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil."
860159,tt15096128,Released,False,False,Crush: Amor Colorido,Crush,en,"Quando uma jovem aspirante a artista é forçada a se juntar à equipe de atletismo da escola, ela usa isso como uma oportunidade para se aproximar da garota por quem ela nutre uma paixão de longa data. Mas ela logo se apaixona por uma companheira de equipe inesperada.",Você não pode escolher quem te atrai.,"high school, love triangle, comedian, coming of age, art, high school friends, lgbt athlete, lgbt, track and field, candid, thoughtful, unassuming, reflective, generation z, student athlete, wonder, loving, high school crush, lesbian, relaxed, inspirational, sapphic, lighthearted, intimate, direct, witty, whimsical, adoring, audacious, bold, celebratory, cheerful, comforting, compassionate, defiant, dignified, earnest, euphoric, exhilarated, exuberant, gentle, hopeful, joyful, modest, optimistic, sympathetic, vibrant, mural artist",Disney Plus,"Comédia, Romance","Animal Pictures, American High, Depth of Field, LD Entertainment, 3 Arts Entertainment",United States of America,English,0,0,93,6.2954,7.408,479,2022-04-29,,"When an aspiring young artist is forced to join her high school track team, she uses it as an opportunity to pursue the girl she's been harboring a long-time crush on. But she soon finds herself falling for an unexpected teammate and discovers what real love feels like."
39486,tt1028576,Released,False,False,Secretariat: Uma História Impossível,Secretariat,en,"A dona de casa e mãe Penny Chenery não entendia nada de corrida de cavalos, uma área dominada até então por homens. Mas ela assumiu o controle do estábulo de seu pai doente e, com a ajuda de um treinador veterano, contra todas as probabilidades negativas, consegue vencer o prêmio Tríplice Coroa, em 1973. Baseado em fatos reais.",,"horseback riding, horse race, 1970s, biography, based on true story, equestrian, stallion, eccentricity, triple crown",Disney Plus,Drama,"Walt Disney Pictures, Fast Track Productions, Mayhem Pictures",United States of America,English,35000000,60300000,123,3.0484,7.408,630,2010-08-20,,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years."
20982,tt0988982,Released,False,False,Naruto Shippuden: O Filme,劇場版 NARUTO -ナルト- 疾風伝,ja,"Demônios que antes quase destruíram o mundo, agora foram libertados por alguém. Para evitar a destruição, os demônios devem ser novamente selados e trancados, e a única pessoa capaz de fazer isto é uma menina chamada Shion. Ela vem do país do demônio e é capaz de duas coisas: prever a morte de pessoas e também selar demônios. Desta vez, a missão de Naruto é proteger Shion, mas ela prevê a morte dele.",,"bodyguard, protection, premonition, ninja, demon, priestess, terracotta army, shounen, anime, adventure","Netflix, Netflix Standard with Ads","Animação, Ação, Fantasia","Pierrot, TV Tokyo, Aniplex, dentsu",Japan,日本語,0,13219807,94,4.611,7.4,1051,2007-08-04,Naruto: Coleção,"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death."""
1359,tt0144084,Released,False,False,Psicopata Americano,American Psycho,en,"Em Nova York, em 1987, o belo jovem profissional Patrick Bateman tem uma segunda vida como um horrível assassino em série durante a noite. O elenco é formado pelo detetive, a noiva, a amante, o colega de trabalho e a secretária. Esta é uma comédia de humor seco que examina os elementos que transformam um homem em um monstro.",Acho que minha máscara de sanidade está prestes a cair.,"new york city, based on novel or book, businessman, psychopath, dark comedy, satire, wall street, serial killer, chainsaw, big city, psychological thriller, character study, white collar, harvard business school, voice imitation, 1980s, american businessman, bloody, ambiguity, psychological horror, horror, baffled, horrified, assassino em série","Netflix, Globoplay, Netflix Standard with Ads, Telecine Amazon Channel","Thriller, Drama, Crime","Lionsgate, Pressman Film, Muse Productions, Christian Halsey Solomon Productions","Canada, United States of America","English, Español, 广州话 / 廣州話",7000000,34269748,102,10.1427,7.408,12070,2000-04-13,Psicopata Americano: Coleção,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies."
659959,tt10457128,Released,False,False,Verão de 85,Été 85,fr,"Nos anos 80, um verão na Normandia marca o começo da idade adulta para Aléxis, que tem no melhor amigo o primeiro contato com o amor e, quando este não é correspondido, o destino pode se mostrar imprevisível.",,"based on novel or book, sailing, normandy, france, motorcycle, teenage boy, lgbt, lgbt teen, burlesque, summer job, seaside town, 1980s, philosophical, lyrical, complex, teenage protagonist, loving, gay theme, inspirational, wistful, boys' love (bl), ambivalent, baffled, bewildered, bold, celebratory, complicated, exhilarated, familiar, forceful, hopeful","Globoplay, Telecine Amazon Channel","Romance, Drama","Mandarin Production, SCOPE Pictures, FOZ, France 2 Cinéma, Playtime, RTBF","Belgium, France","English, Français",6900000,3600000,100,3.1853,7.407,894,2020-07-14,,"What do you dream of when you're 16-years-old and in a seaside resort in Normandy in the 1980s? A best friend? A lifelong teen pact? Scooting off on adventures on a boat or a motorbike? Living life at breakneck speed? No. You dream of death. Because you can't get a bigger kick than dying. And that's why you save it till the very end. The summer holidays are just beginning, and this story recounts how Alexis grew into himself."
374461,tt4196848,Released,False,False,Mr. Church,Mr. Church,en,"Baseado em uma história real, o filme gira em torno de um chefe de cozinha (Eddie Murphy) que é contratado pelo patriarca de uma família para ser o cozinheiro da casa e fazer as refeições da namorada e da filha dele após sua morte.",,"friendship, family, somber, reflective, inspirational, factual, gentle, hopeful",,Drama,"Shenghua Entertainment, Cinelou Films, Envision Media Arts, Voltage Pictures",United States of America,English,8000000,685780,104,2.3718,7.4,513,2016-09-16,,"A unique friendship develops when a little girl and her dying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years."
37916,tt0073817,Released,False,False,Por um Destino Insólito,Travolti da un insolito destino nell'azzurro mare d'agosto,it,"Uma mulher rica, Raffaela, e seus amigos fazem um passeio de barco em um iate caro no Mediterrâneo. O capitão do barco, Gennarino, é um comunista que não aprecia particularmente o comportamento e o caráter de Raffaela. Certa manhã, quando Raffaela acorda, seus amigos descobrem que pousaram em algum lugar. Ela manda Gennarino levá-la para lá também, mas o barco naufraga e eles vão parar em uma ilha. Eles têm que passar o tempo juntos, mas logo fica claro que os papéis na ilha estão invertidos.",,"stockholm syndrome, deserted island, misogyny, battle of the sexes, woman director, submission, male egos",,"Comédia, Drama, Romance",Medusa Distribuzione,Italy,Italiano,0,6014430,116,6.7011,7.407,333,1974-12-18,,A spoiled rich woman and a brutish Communist deckhand become stranded alone on a desert island after venturing away from their cruise.
